Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
12-Mar-25,EQ,951.65,961.75,943.35,959.85,945.15,945.45,948.05,1269,882.9,1619168,1535053038,36847
11-Mar-25,EQ,956,962.4,930.1,957.3,960,959.85,952.96,1269,882.9,2748541,2619247913,42453
10-Mar-25,EQ,960,969.3,953,962.05,956,957.3,962.42,1269,882.9,1660207,1597824425,41166
07-Mar-25,EQ,957,967.4,950.15,958.15,963.9,962.05,961.58,1269,882.9,945675,909340950,31824
06-Mar-25,EQ,964,965,943.05,956.8,953.95,958.15,953.75,1269,882.9,2421530,2309537981,90307
05-Mar-25,EQ,948.5,965.95,948,954.55,959.25,956.8,959.74,1269,882.9,2773457,2661797081,56393
04-Mar-25,EQ,945.1,957.85,943.15,953.9,953.1,954.55,952.54,1269,882.9,1916433,1825477594,48825
03-Mar-25,EQ,963.7,970,948.4,963.7,954.25,953.9,955.95,1269,882.9,1323481,1265183143,69044
28-Feb-25,EQ,995,1001.5,957.35,1008,966.3,963.7,969.01,1269,882.9,5082193,4924691454,90874
27-Feb-25,EQ,1005,1010.15,998.25,1004.85,1008,1008,1005.59,1269,882.9,1362115,1369731136,58083
25-Feb-25,EQ,994,1010,993.15,1002.4,1004.95,1004.85,1005.8,1269,882.9,1663313,1672951938,41567
24-Feb-25,EQ,990,1011.1,990,1004,1002,1002.4,1006.24,1269,882.9,1002365,1008617705,49909
21-Feb-25,EQ,1008,1013.65,991.45,1008.9,1002.5,1004,1003.41,1269,882.9,1330146,1334685451,45894
20-Feb-25,EQ,1020,1030.25,1003.65,1025.3,1009,1008.9,1011.18,1269,882.9,878748,888573605,60976
19-Feb-25,EQ,1024,1032.85,1021.3,1026.95,1024.45,1025.3,1026.35,1269,882.9,782204,802812467,51187
18-Feb-25,EQ,1019.1,1027.95,1018.55,1023.25,1025.45,1026.95,1024.07,1269,882.9,789814,808825274,37324
17-Feb-25,EQ,1022,1027.45,1005.05,1022.55,1021.7,1023.25,1017.33,1269,882.9,925113,941147731,52337
14-Feb-25,EQ,1027.9,1037.85,1018,1022.8,1019,1022.55,1025.42,1269,882.9,2032391,2084056112,63818
13-Feb-25,EQ,1029.75,1037,1016.85,1029.75,1019.9,1022.8,1028.43,1269,882.9,1169309,1202548953,54802
12-Feb-25,EQ,1019,1039,1010.05,1013.8,1028,1029.75,1025.64,1269,882.9,1082392,1110147986,58643
11-Feb-25,EQ,1029.9,1035.45,1009.1,1027.5,1014.7,1013.8,1023.85,1269,882.9,1204012,1232723647,56036
10-Feb-25,EQ,1020,1036.85,1015.8,1021.2,1027,1027.5,1030.17,1269,882.9,1418998,1461813690,53557
07-Feb-25,EQ,1031.9,1031.9,1012.55,1023.35,1020.7,1021.2,1019.48,1269,882.9,941811,960155210,42902
06-Feb-25,EQ,1020.4,1026.3,1010.15,1015.3,1021.8,1023.35,1018.55,1269,882.9,1172479,1194225288,53420
05-Feb-25,EQ,1035.1,1035.25,1010.55,1034.2,1014.95,1015.3,1019.57,1269,882.9,1628436,1660309199,64271
04-Feb-25,EQ,1040,1043.8,1019.05,1036.3,1032.65,1034.2,1029.78,1269,882.9,2251233,2318265824,78783
03-Feb-25,EQ,1067.35,1074.45,1033.65,1069.85,1037,1036.3,1049.17,1269,882.9,1298543,1362396155,88129
01-Feb-25,EQ,1026,1075,1014.75,1024.65,1067.3,1069.85,1053.93,1269,882.9,3077657,3243637831,107241
31-Jan-25,EQ,970,1031.2,967.9,966.7,1027,1024.65,1012.45,1269,882.9,5028986,5091608569,154487
30-Jan-25,EQ,965.95,975,953,960.5,970,966.7,966.25,1269,882.9,1706978,1649368865,81115
29-Jan-25,EQ,961.25,966.65,938,961.25,957.4,960.5,952.47,1269,882.9,1479070,1408774285,62420
28-Jan-25,EQ,970.95,979.25,958,965.8,960.75,961.25,969.15,1269,882.9,1647098,1596292113,64644
27-Jan-25,EQ,989.05,998.4,960,992.35,966.6,965.8,977.81,1269,882.9,1806238,1766164287,68419
24-Jan-25,EQ,988.75,1004,986.4,983.9,992.8,992.35,995.45,1269,882.9,2201712,2191701254,82517
23-Jan-25,EQ,967.35,993.5,961.15,967.4,983,983.9,984.17,1269,882.9,1235360,1215809253,74852
22-Jan-25,EQ,976.9,981.7,958.15,972.1,967.05,967.4,966.65,1269,882.9,1759236,1700567624,60644
21-Jan-25,EQ,961.05,978,957.9,960.3,972,972.1,971.85,1269,882.9,2281022,2216800248,85378
20-Jan-25,EQ,960,968.6,944.45,954.45,960,960.3,957.84,1269,882.9,702848,673217473,30393
17-Jan-25,EQ,942,959.35,935.35,937.7,952.4,954.45,951.51,1269,882.9,677451,644603091,38965
16-Jan-25,EQ,960,960,926.05,955.55,938,937.7,935.43,1269,882.9,2019985,1889558878,90762
15-Jan-25,EQ,963.15,963.15,944.6,963.15,953,955.55,953.19,1269,882.9,3190709,3041340176,71047
14-Jan-25,EQ,965.7,977,958.6,965.45,959.35,963.15,966.45,1269,882.9,1558290,1506011106,59517
13-Jan-25,EQ,945.2,969.05,945,972.8,965.7,965.45,965.09,1269,882.9,1876479,1810970479,59756
10-Jan-25,EQ,965.2,980,959,970.1,971.95,972.8,972.29,1269,882.9,1443387,1403383651,62555
09-Jan-25,EQ,957.45,982.8,954.5,961.6,966.55,970.1,971.84,1269,882.9,2130681,2070682142,101963
08-Jan-25,EQ,955,963.85,945.45,955,960,961.6,954.9,1269,882.9,1235226,1179522454,51279
07-Jan-25,EQ,952,972,949.75,946.9,955,955,963.65,1269,882.9,2413582,2325846971,89350
06-Jan-25,EQ,935,955,929.1,939.45,950,946.9,943.79,1269,882.9,2692614,2541271086,118698
03-Jan-25,EQ,932.7,941.9,926,929.65,936,939.45,935.99,1269,882.9,1832664,1715356566,56179
02-Jan-25,EQ,921,931.25,913.05,920.3,926.9,929.65,926.24,1269,882.9,1705632,1579823238,60523
01-Jan-25,EQ,913,922.5,911,914.7,920.05,920.3,919.17,1269,882.9,641424,589576706,30549
31-Dec-24,EQ,899,917.15,893.1,903.5,915,914.7,909.02,1269,882.9,1120133,1018227189,47877
30-Dec-24,EQ,907.95,912,898.7,907.95,902.05,903.5,904.56,1269,882.9,1830048,1655396422,64736
27-Dec-24,EQ,902,911.4,899,900.95,906.9,907.95,906.92,1269,882.9,870974,789905393,40906
26-Dec-24,EQ,908,911.35,898.6,907.3,900,900.95,903.51,1269,882.9,595956,538452784,42475
24-Dec-24,EQ,904.95,912.95,896.8,902.75,905,907.3,907.84,1269,882.9,1038280,942593705,38242
23-Dec-24,EQ,894.95,906,890,889.45,900.4,902.75,898.31,1269,882.9,1054695,947446171,54923
20-Dec-24,EQ,907,916.5,882.9,907.1,894.45,889.45,897.62,1269,882.9,2441036,2191121688,76349
19-Dec-24,EQ,908,918,901.1,909.35,907,907.1,911.1,1269,900,2589001,2358839192,81315
18-Dec-24,EQ,905,916.9,904.45,904.9,909.9,909.35,911.11,1269,900,1154541,1051912757,47012
17-Dec-24,EQ,920.35,922,900,920.35,903,904.9,907.16,1269,900,1597108,1448834958,83975
16-Dec-24,EQ,929.7,934.65,917,929.7,920,920.35,922.86,1269,900.5,848667,783199468,47563
13-Dec-24,EQ,919.25,931,907.4,921.25,929,929.7,921.91,1269,900.5,1278151,1178337637,66381
12-Dec-24,EQ,937,938.45,916,935.05,922,921.25,920.81,1269,900.5,1913140,1761640059,82904
11-Dec-24,EQ,931.4,942.95,929.4,926.75,934.6,935.05,936.71,1269,900.5,1356603,1270748585,59234
10-Dec-24,EQ,938.5,938.6,925.2,933.95,929.3,926.75,929.37,1269,900.5,1990270,1849690441,62205
09-Dec-24,EQ,974,974,931.5,974.45,934.2,933.95,938.12,1269,900.5,3679131,3451471956,106541
06-Dec-24,EQ,970,976.4,964.1,966.45,975.5,974.45,972.45,1269,900.5,1893714,1841544596,51299
05-Dec-24,EQ,965,970.95,946.25,961.2,965.8,966.45,962.37,1269,900.5,2043341,1966457694,101787
04-Dec-24,EQ,956,963.85,949.65,955,960.2,961.2,958.88,1269,900.5,1236061,1185229608,50537
03-Dec-24,EQ,958.05,959.75,948.65,957,955.9,955,953.18,1269,900.5,1346981,1283910999,93274
02-Dec-24,EQ,958.65,962.85,947.3,958.65,956.15,957,954.73,1269,900.5,916920,875413155,52790
29-Nov-24,EQ,941.8,964.4,941.5,941.05,958.9,958.65,958.53,1269,900.5,1482253,1420786905,63521
28-Nov-24,EQ,960,972.7,938.3,960.05,945.8,941.05,950.23,1269,900.5,1834887,1743569118,114123
27-Nov-24,EQ,964,965.1,952.7,963.55,961.25,960.05,958.63,1269,900.5,786040,753518759,46046
26-Nov-24,EQ,960,967.45,951.95,955.7,963.45,963.55,961.49,1269,900.5,638057,613485418,37828
25-Nov-24,EQ,950,962.75,946.6,945.2,955.6,955.7,955.62,1269,900.5,2468847,2359278889,74102
22-Nov-24,EQ,916.25,948.5,912.85,911.7,943,945.2,938.93,1269,900.5,1427895,1340689800,73495
21-Nov-24,EQ,917.15,922,900.5,917.15,913.5,911.7,911.31,1269,900.5,1550618,1413095429,90152
19-Nov-24,EQ,935,940.5,915.05,930.75,917.65,917.15,928.96,1269,906,1844903,1713839316,73737
18-Nov-24,EQ,929.8,942.5,916,925,932,930.75,928.46,1269,906,2193819,2036880090,89800
14-Nov-24,EQ,950,955.25,922,952.75,930.4,925,934.99,1269,906,1950720,1823903628,104335
13-Nov-24,EQ,965,969.95,950,967.55,954,952.75,957.41,1269,906,948691,908290875,60759
12-Nov-24,EQ,975.95,986.35,965.55,975.95,967,967.55,972.67,1269,906,968082,941626003,48845
11-Nov-24,EQ,993.2,997.95,973.25,992.95,976.85,975.95,985.68,1269,906,1108758,1092878146,58678
08-Nov-24,EQ,989,997.3,975.4,984.85,992.5,992.95,991.21,1269,896.5,973252,964698931,49134
07-Nov-24,EQ,1007.5,1010,983.55,1007.05,986.3,984.85,989.71,1269,896.5,1144864,1133084891,52630
06-Nov-24,EQ,1002,1010.65,997.9,1000.75,1004.05,1007.05,1006.02,1269,896.5,683591,687707220,40357
05-Nov-24,EQ,985.1,1013.1,985.1,994.6,999.7,1000.75,1003.25,1269,896.5,1163041,1166823461,52389
04-Nov-24,EQ,998,1000.95,976.05,1004.1,994.5,994.6,987.93,1269,896.5,1427199,1409977941,64019
01-Nov-24,EQ,1002.55,1012,1000,1002.55,1004.2,1004.1,1005.06,1269,880.2,212772,213848667,13224
31-Oct-24,EQ,1025,1027.9,997.1,1022.7,1002.4,1002.55,1004.66,1269,880.2,1381633,1388066214,76018
30-Oct-24,EQ,991.25,1027,988.15,992.05,1022.2,1022.7,1018.15,1269,880.2,2048134,2085313025,80224
29-Oct-24,EQ,982,995.3,973.8,975.9,992.45,992.05,987.54,1269,880.2,1256095,1240449074,61943
28-Oct-24,EQ,973.05,983.35,964,973.05,980.4,975.9,974.41,1269,880.2,2364081,2303588005,122219
25-Oct-24,EQ,996.9,1003.55,970.5,996.45,974.6,973.05,980.82,1269,872,2258366,2215056550,81495
24-Oct-24,EQ,1017.95,1022.1,994.9,1014.55,997.6,996.45,1003.2,1269,872,2014701,2021150586,107497
23-Oct-24,EQ,1000,1016.8,995,998.25,1016,1014.55,1009.28,1269,872,1936612,1954584103,80276
22-Oct-24,EQ,1023.3,1023.85,994.5,1017.05,999.85,998.25,1003.77,1269,872,2742491,2752839783,127208
21-Oct-24,EQ,1047,1059.45,986.35,1093.25,1015.9,1017.05,1009.6,1269,872,11484692,11594934034,319862
18-Oct-24,EQ,1090.15,1098.15,1072.05,1090.15,1097,1093.25,1085.04,1269,872,953926,1035045485,50516
17-Oct-24,EQ,1113,1117,1087.65,1113.95,1088.5,1090.15,1096,1269,872,975432,1069070987,53313
16-Oct-24,EQ,1115.2,1120,1102.1,1115.25,1114.75,1113.95,1111.21,1269,872,738403,820523642,43994
15-Oct-24,EQ,1116,1119,1106.1,1113.55,1115.75,1115.25,1113.48,1269,872,768815,856059784,36403
14-Oct-24,EQ,1120,1138,1105.6,1113.1,1115,1113.55,1113.05,1269,872,513799,571882348,33927
11-Oct-24,EQ,1118,1122.35,1101.65,1114.15,1114,1113.1,1111.57,1269,866.8,569469,633001897,34307
10-Oct-24,EQ,1117.8,1129,1111.4,1117.8,1116.35,1114.15,1118.1,1269,866.8,1176370,1315303211,78107
09-Oct-24,EQ,1127,1132,1110,1119.05,1121,1117.8,1118.22,1269,866.8,1322027,1478311002,58781
08-Oct-24,EQ,1111.4,1124.4,1105.45,1111.4,1123.9,1119.05,1114.53,1269,866.8,1738272,1937363566,81862
07-Oct-24,EQ,1130.4,1142.65,1106.95,1130.4,1115.95,1111.4,1118.62,1269,866.8,1542124,1725054005,68854
04-Oct-24,EQ,1150,1154.75,1125.2,1152.75,1136.3,1130.4,1138.71,1269,855,1773781,2019820080,78875
03-Oct-24,EQ,1186,1190,1150.15,1196.25,1155.2,1152.75,1161.65,1269,855,1912206,2221307562,92483
01-Oct-24,EQ,1196.95,1205.45,1191.6,1196.95,1195,1196.25,1197.17,1269,855,892381,1068332277,58771
30-Sep-24,EQ,1194.95,1213.65,1194.95,1201.55,1197,1196.95,1200.53,1269,855,1223096,1468365054,44540
27-Sep-24,EQ,1213.95,1215.7,1199,1213.45,1202,1201.55,1205.26,1269,855,2177204,2624090765,74731
26-Sep-24,EQ,1195,1217,1191.15,1189.6,1210.95,1213.45,1205.19,1269,855,2323705,2800499638,106338
25-Sep-24,EQ,1213.9,1216,1182.05,1211.65,1189,1189.6,1190.36,1269,855,2448744,2914898474,75670
24-Sep-24,EQ,1216,1227.9,1210.05,1211.55,1213.9,1211.65,1214.9,1269,855,3393528,4122802787,50801
23-Sep-24,EQ,1222,1233.65,1210.25,1216.85,1212.4,1211.55,1217.88,1269,855,2818001,3431987173,74709
20-Sep-24,EQ,1220,1230.95,1213.35,1215.25,1220.6,1216.85,1219.83,1269,855,3533125,4309796616,85596
19-Sep-24,EQ,1207,1225.6,1204.05,1200.85,1216,1215.25,1216.49,1269,855,2737652,3330322560,70782
18-Sep-24,EQ,1220.25,1223.4,1194,1220.25,1202.1,1200.85,1203.62,1269,855,930896,1120445977,42231
17-Sep-24,EQ,1223,1234.3,1212.15,1218.5,1218.1,1220.25,1221.26,1269,855,1450593,1771554540,39585
16-Sep-24,EQ,1220,1223.75,1207,1210.3,1220,1218.5,1216.97,1269,855,984584,1198207117,45496
13-Sep-24,EQ,1226,1227,1208.05,1222.75,1209.9,1210.3,1211.85,1269,854.75,1569211,1901642298,36277
12-Sep-24,EQ,1210,1225.95,1199.35,1204.4,1223,1222.75,1210.69,1269,854.75,2635403,3190654262,102064
11-Sep-24,EQ,1209.9,1219,1201.25,1204.15,1203.35,1204.4,1209.29,1269,854.75,1837013,2221478697,70635
10-Sep-24,EQ,1200,1212.95,1196.25,1192.05,1201.55,1204.15,1206.69,1269,854.75,1815998,2191355275,90030
09-Sep-24,EQ,1173.85,1195.95,1169.9,1173.85,1190.65,1192.05,1189.32,1269,854.75,1969830,2342753532,92282
06-Sep-24,EQ,1188,1191.75,1168.75,1188.65,1175,1173.85,1177.09,1269,837,989655,1164908998,44843
05-Sep-24,EQ,1199.5,1206.85,1185.65,1194.95,1187.4,1188.65,1194.21,1269,837,1062421,1268749123,41443
04-Sep-24,EQ,1196.05,1198.95,1175,1199,1193.45,1194.95,1186.82,1269,837,1633635,1938828301,53326
03-Sep-24,EQ,1209,1218.35,1196.3,1199.7,1197.8,1199,1207.64,1269,837,1884428,2275716669,56348
02-Sep-24,EQ,1200,1227,1197.2,1200.15,1202.95,1199.7,1210.51,1269,837,1852516,2242482759,77792
30-Aug-24,EQ,1195,1207.5,1195,1198.45,1202.5,1200.15,1200.2,1269,828.25,2550399,3060989865,59289
29-Aug-24,EQ,1201.15,1208.9,1185.25,1201.15,1195,1198.45,1196.97,1269,828.25,1062444,1271717219,66299
28-Aug-24,EQ,1210,1215.35,1196.6,1209.6,1197.3,1201.15,1205.96,1269,828.25,779730,940322031,39755
27-Aug-24,EQ,1220,1220.55,1208,1220.05,1210,1209.6,1213.04,1269,828.25,483025,585926455,26355
26-Aug-24,EQ,1205,1221.85,1194.05,1196.8,1220,1220.05,1214.51,1269,828.25,1045317,1269547779,51598
23-Aug-24,EQ,1212,1215,1194.9,1205.8,1196,1196.8,1203.98,1269,828.25,852159,1025978657,34002
22-Aug-24,EQ,1184.05,1209.85,1181,1177.55,1206,1205.8,1201,1269,828.25,2041300,2451598940,75703
21-Aug-24,EQ,1171.95,1181,1167.05,1171.2,1180,1177.55,1173.8,1269,828.25,802420,941879805,37354
20-Aug-24,EQ,1182.95,1182.95,1166.75,1177.4,1171.45,1171.2,1171.67,1269,828.25,673329,788916982,40642
19-Aug-24,EQ,1198,1200,1171.55,1187.75,1176.5,1177.4,1178.63,1269,828.25,682374,804264768,35525
16-Aug-24,EQ,1168,1190.65,1168,1167.55,1187.15,1187.75,1182.59,1269,828.25,831846,983733782,46146
14-Aug-24,EQ,1187,1187.1,1158.7,1178.8,1167.4,1167.55,1168.5,1269,828.25,991108,1158113290,63434
13-Aug-24,EQ,1172.7,1182.75,1167.6,1170.8,1180.85,1178.8,1177.56,1269,828.25,785371,924820661,43592
12-Aug-24,EQ,1176,1184.35,1166.05,1186.15,1172.65,1170.8,1174.99,1269,828.25,787584,925407145,52309
09-Aug-24,EQ,1188.9,1188.9,1180,1178.3,1183.15,1186.15,1185.3,1269,828.25,489864,580636782,29354
08-Aug-24,EQ,1192,1195,1174,1199.6,1176.05,1178.3,1180.51,1269,828.25,1298997,1533476969,67004
07-Aug-24,EQ,1182.55,1207.75,1182.55,1185.6,1200,1199.6,1199.14,1269,828.25,759323,910538025,47616
06-Aug-24,EQ,1200,1212.1,1182.85,1199.4,1187,1185.6,1197.8,1269,828.25,1304014,1561952119,58708
05-Aug-24,EQ,1176,1213.6,1151,1193.65,1202,1199.4,1200.25,1269,828.25,3718458,4463084900,148915
02-Aug-24,EQ,1200,1220,1190,1208.35,1192.4,1193.65,1204.38,1269,828.25,1262150,1520106576,61455
01-Aug-24,EQ,1188.95,1216,1188,1188.95,1210,1208.35,1205.36,1269,828.25,1675363,2019412646,71592
31-Jul-24,EQ,1193,1193,1167,1194.9,1188,1188.95,1180.91,1269,828.25,2994289,3535977827,95396
30-Jul-24,EQ,1206,1211.4,1189.2,1201.4,1195,1194.9,1197.28,1269,828.25,1331004,1593582370,78851
29-Jul-24,EQ,1215,1222,1185,1213.65,1200.05,1201.4,1194.77,1269,828.25,1944124,2322785631,80688
26-Jul-24,EQ,1216.05,1218.95,1205.4,1223.6,1212.8,1213.65,1211.41,1269,828.25,802492,972144681,37565
25-Jul-24,EQ,1232,1235,1208.85,1231.25,1224,1223.6,1223.6,1269,828.25,2498031,3056590633,86306
24-Jul-24,EQ,1257,1257.7,1217.4,1256.9,1233,1231.25,1229.6,1269,828.25,3325998,4089647211,121094
23-Jul-24,EQ,1215,1262.6,1200.25,1204.8,1258,1256.9,1237.43,1269,828.25,5140297,6360780407,167465
22-Jul-24,EQ,1185,1210.9,1182.25,1188,1206,1204.8,1201.75,1269,828.25,1698551,2041239695,83910
19-Jul-24,EQ,1200,1200.1,1183,1193.4,1187.45,1188,1191.29,1269,828.25,1385064,1650019677,68905
18-Jul-24,EQ,1175,1194.6,1170,1176.25,1192.7,1193.4,1184.98,1269,828.25,2559563,3033037286,117654
16-Jul-24,EQ,1148.8,1179,1142.75,1148.8,1175,1176.25,1169.6,1269,828.25,2152821,2517939068,77235
15-Jul-24,EQ,1152.5,1157,1139.8,1152.25,1146.75,1148.8,1146.91,1269,828.25,1201063,1377511151,41894
12-Jul-24,EQ,1135,1154,1130.05,1131.4,1152,1152.25,1146.22,1269,822,1092749,1252527944,52913
11-Jul-24,EQ,1150.55,1153.4,1125.5,1150.8,1130.25,1131.4,1135.85,1269,822,1883264,2139105420,75404
10-Jul-24,EQ,1142.2,1156.75,1130,1142.2,1146.25,1150.8,1146.61,1269,822,1015150,1163983017,48587
09-Jul-24,EQ,1161.4,1168.5,1140,1150.8,1142,1142.2,1149.3,1269,822,1545936,1776746425,75317
08-Jul-24,EQ,1138,1164,1136,1137.4,1150,1150.8,1151.37,1269,822,1958676,2255153843,59194
05-Jul-24,EQ,1135.4,1150.95,1132.7,1135.2,1135.3,1137.4,1139.68,1269,822,1281630,1460641932,46350
04-Jul-24,EQ,1147.55,1154.8,1133.3,1146.35,1136.7,1135.2,1147.39,1269,822,2113837,2425397190,118371
03-Jul-24,EQ,1114,1148.6,1112.05,1105,1144.25,1146.35,1135.27,1269,822,4406793,5002900514,150349
02-Jul-24,EQ,1096,1110,1080,1094.55,1110,1105,1096.68,1269,822,2026189,2222083259,59555
01-Jul-24,EQ,1090.1,1097.45,1088,1097.45,1096,1094.55,1092.17,1269,822,767705,838462788,48558
28-Jun-24,EQ,1085.6,1104,1085,1085.6,1098,1097.45,1096.02,1269,822,1129490,1237947140,55557
27-Jun-24,EQ,1090.1,1096.45,1077.85,1086.9,1084,1085.6,1083.97,1269,822,2272855,2463707339,116474
26-Jun-24,EQ,1095.05,1099.8,1083.1,1094.6,1089.3,1086.9,1087.9,1269,822,1003738,1091968273,62830
25-Jun-24,EQ,1108.15,1108.2,1090,1101.95,1094.5,1094.6,1096.69,1269,822,932314,1022457523,51047
24-Jun-24,EQ,1080.15,1104,1077.15,1084.9,1103.9,1101.95,1095.54,1269,822,912255,999408675,42497
21-Jun-24,EQ,1103.3,1105,1081.8,1103.25,1085,1084.9,1089.81,1269,822,1634958,1781801400,59806
20-Jun-24,EQ,1108.05,1108.35,1096.1,1105.6,1103.05,1103.25,1100.69,1269,822,1223872,1347098207,72536
19-Jun-24,EQ,1129.7,1130.9,1103,1126.9,1104.7,1105.6,1114.25,1269,822,1201455,1338726888,53806
18-Jun-24,EQ,1112.45,1128.3,1112.45,1112.45,1125.95,1126.9,1123.49,1269,822,1161864,1305341335,38089
14-Jun-24,EQ,1114.6,1124.95,1110.1,1114.6,1112.7,1112.45,1117.7,1269,799.35,1107470,1237814740,47773
13-Jun-24,EQ,1130,1133,1104.05,1124.65,1114,1114.6,1113.13,1269,799.35,1605436,1787064372,68019
12-Jun-24,EQ,1142,1142,1123.5,1135.6,1125.25,1124.65,1129.69,1269,799.35,773116,873380837,38797
11-Jun-24,EQ,1133.05,1144.8,1126.7,1133.05,1134.85,1135.6,1138.57,1269,799.35,805013,916565519,35213
10-Jun-24,EQ,1139,1143.45,1125.65,1135.65,1130,1133.05,1136.34,1269,799.35,1392359,1582190228,50902
